Transaction_Date,Amount,Merchant_Category,Card_Type,Transaction_Type,Country,Is_International,Is_Chip,Is_Pin_Used,Distance_From_Home,Hour_of_Day,Device_Type,Fraud_Flag,Day_of_Week,Is_Weekend,Is_Night,Amount_Avg_Per_Customer,Amount_Diff,High_Deviation,Freq_Transactions,Is_First_Transaction,Suspicious_Distance,No_Pin_Chip,Risk_Score
2024-06-25 00:31:22,127.56,Utilities,Gold,Online,UK,0,0,0,3.55,0,Mobile,1,Tuesday,False,1,219.82,-92.26,0,4,0,1,1,6.8
2025-04-14 01:51:16,29.67,Food,Platinum,ATM,Australia,0,0,0,7.73,1,Mobile,1,Monday,False,1,153.72166666666666,-124.05166666666666,0,6,0,1,1,4.8
2025-07-17 22:52:59,96.38,Clothing,Credit,Online,Canada,0,1,0,5.25,22,Mobile,1,Thursday,False,0,95.53444444444445,0.8455555555555634,0,9,0,1,0,1.5
2025-05-28 07:21:59,101.22,Clothing,Platinum,Online,Canada,0,0,0,11.65,7,Mobile,0,Wednesday,False,0,117.38428571428572,-16.164285714285725,0,7,0,1,1,3.5
2024-05-30 09:54:12,59.27,Groceries,Credit,ATM,UK,0,0,0,0.31,9,Mobile,0,Thursday,False,0,159.82777777777778,-100.55777777777776,0,9,1,0,1,2.0
2025-05-31 09:09:22,23.39,Clothing,Debit,ATM,Australia,0,1,0,8.97,9,Terminal,0,Saturday,True,0,151.2546153846154,-127.8646153846154,0,13,0,1,0,1.5
2024-03-12 08:03:16,330.55,Fuel,Gold,ATM,France,1,1,0,4.27,8,Mobile,1,Tuesday,False,0,192.056,138.49400000000003,0,5,0,1,0,5.5
2024-11-27 17:58:04,47.97,Travel,Debit,Online,France,0,0,0,6.34,17,Terminal,0,Wednesday,False,0,141.87888888888887,-93.90888888888888,0,9,0,1,1,3.5
2025-01-27 05:33:07,54.6,Food,Credit,Online,USA,0,0,0,27.65,5,Terminal,0,Monday,False,1,113.36375,-58.76375,0,8,0,1,1,4.8
2024-06-22 15:50:30,70.03,Groceries,Debit,Online,UK,0,1,0,6.88,15,Web,1,Saturday,True,0,115.42800000000004,-45.398000000000025,0,10,0,1,0,1.5
2024-06-22 08:32:11,96.85,Utilities,Credit,ATM,India,0,0,1,7.52,8,Terminal,0,Saturday,True,0,87.34,9.509999999999993,0,5,0,1,0,1.5
2024-07-15 10:13:40,156.99,Electronics,Platinum,Online,UK,0,1,0,9.16,10,Mobile,0,Monday,False,0,111.78166666666668,45.20833333333333,0,6,0,1,0,3.5
2025-09-01 15:52:25,138.39,Food,Debit,ATM,Canada,0,0,0,0.4,15,Web,0,Monday,False,0,135.95428571428573,2.435714285714255,0,7,0,0,1,4.0
2025-01-30 20:53:56,115.49,Clothing,Debit,Online,UK,1,1,0,4.08,20,Web,1,Thursday,False,0,132.34,-16.85000000000001,0,5,1,1,0,5.5
2024-02-10 14:31:14,75.67,Groceries,Gold,ATM,France,1,0,0,13.54,14,Mobile,0,Saturday,True,0,120.814,-45.14399999999999,0,10,0,1,1,5.5
2024-02-15 11:45:40,119.53,Entertainment,Platinum,Online,India,0,1,0,5.38,11,Terminal,1,Thursday,False,0,226.28,-106.75,0,4,0,1,0,3.5
2024-10-13 23:17:27,89.95,Health,Gold,POS,Canada,0,0,0,3.94,23,Terminal,1,Sunday,True,0,63.94166666666666,26.00833333333334,0,6,1,1,1,3.5
2025-09-22 20:33:36,605.3,Groceries,Gold,Online,France,0,1,0,11.19,20,Mobile,1,Monday,False,0,196.666,408.634,1,10,0,1,0,3.5
2025-09-06 23:52:04,195.78,Entertainment,Credit,Online,USA,0,0,0,2.35,23,Terminal,1,Saturday,True,0,145.80666666666667,49.97333333333333,0,6,0,0,1,4.0
2024-04-20 22:37:48,420.46,Health,Credit,ATM,Singapore,0,0,0,4.94,22,Mobile,0,Saturday,True,0,195.334,225.126,0,10,0,1,1,5.5
2025-02-13 23:23:25,90.11,Food,Platinum,Online,Singapore,0,0,0,0.42,23,Terminal,1,Thursday,False,0,83.13666666666667,6.973333333333329,0,3,1,0,1,2.0
2025-06-25 05:20:24,45.89,Travel,Credit,Online,Singapore,0,0,0,2.67,5,Terminal,1,Wednesday,False,1,152.228,-106.338,0,5,1,0,1,3.3
2024-04-14 07:25:18,93.49,Health,Gold,POS,Singapore,0,1,0,3.59,7,Mobile,1,Sunday,True,0,88.82571428571428,4.664285714285711,0,7,0,1,0,1.5
2024-04-17 23:32:02,183.41,Health,Debit,POS,Canada,0,0,0,6.84,23,Mobile,1,Wednesday,False,0,163.92,19.49000000000001,0,5,0,1,1,5.5
2025-07-17 22:29:54,56.22,Clothing,Credit,Online,Germany,1,0,0,4.01,22,Mobile,1,Thursday,False,0,80.97166666666666,-24.751666666666665,0,6,0,1,1,5.5
2024-02-27 14:12:08,310.55,Health,Platinum,POS,Canada,0,0,1,0.02,14,Web,1,Tuesday,False,0,232.29,78.25999999999999,0,9,0,0,0,2.0
2025-02-06 08:46:42,212.4,Online Services,Gold,POS,France,0,0,0,0.87,8,Terminal,0,Thursday,False,0,246.576,-34.176000000000016,0,5,0,0,1,4.0
2024-04-24 14:57:00,267.15,Health,Debit,Online,France,1,0,0,1.15,14,Mobile,1,Wednesday,False,0,145.78615384615384,121.36384615384614,0,13,0,0,1,6.0
2024-07-14 10:34:03,74.28,Health,Credit,ATM,USA,0,0,1,10.46,10,Web,1,Sunday,True,0,102.59333333333332,-28.313333333333333,0,9,0,1,0,1.5
2025-02-13 07:29:53,53.8,Groceries,Gold,Online,Canada,0,0,1,6.5,7,Web,0,Thursday,False,0,123.9207692307692,-70.12076923076921,0,13,0,1,0,1.5
2025-01-15 06:01:29,119.96,Clothing,Platinum,POS,Canada,0,0,0,4.49,6,Mobile,0,Wednesday,False,0,121.775,-1.815000000000012,0,2,1,1,1,5.5
2024-09-15 16:50:03,114.34,Entertainment,Platinum,POS,Germany,1,1,0,6.43,16,Web,1,Sunday,True,0,203.4325,-89.0925,0,4,0,1,0,5.5
2025-03-03 10:52:07,13.6,Entertainment,Credit,POS,Australia,0,0,0,5.52,10,Mobile,1,Monday,False,0,106.27,-92.67,0,7,1,1,1,3.5
2024-02-22 11:41:54,143.61,Travel,Credit,Online,Germany,0,0,0,8.14,11,Mobile,0,Thursday,False,0,157.6275,-14.017499999999984,0,8,1,1,1,5.5
2024-07-16 17:51:42,78.8,Entertainment,Gold,ATM,France,0,0,0,0.6,17,Terminal,1,Tuesday,False,0,200.0790909090909,-121.2790909090909,0,11,0,0,1,2.0
2024-10-12 14:27:37,49.58,Fuel,Debit,POS,India,0,0,0,4.07,14,Mobile,0,Saturday,True,0,249.7,-200.12,0,6,0,1,1,3.5
2024-01-10 04:23:26,42.17,Health,Gold,ATM,Canada,0,0,0,2.23,4,Mobile,1,Wednesday,False,1,117.94333333333331,-75.77333333333333,0,6,0,0,1,3.3
2024-10-16 21:57:08,52.78,Health,Credit,Online,UK,0,0,0,2.6,21,Terminal,0,Wednesday,False,0,140.13333333333333,-87.35333333333332,0,9,0,0,1,2.0
2025-09-12 19:18:29,55.12,Groceries,Credit,ATM,Singapore,0,0,0,10.28,19,Mobile,1,Friday,False,0,65.355,-10.235000000000008,0,2,0,1,1,3.5
2025-03-28 20:41:30,62.49,Electronics,Gold,POS,Canada,0,0,0,4.37,20,Mobile,1,Friday,False,0,128.994,-66.50399999999999,0,5,0,1,1,3.5
2024-08-03 00:49:06,114.23,Utilities,Gold,ATM,Australia,0,0,1,4.64,0,Terminal,0,Saturday,True,1,166.64857142857142,-52.41857142857141,0,7,0,1,0,4.8
2024-04-24 22:40:46,174.65,Groceries,Credit,POS,India,0,0,0,3.79,22,Web,0,Wednesday,False,0,153.994,20.65600000000001,0,5,0,1,1,5.5
2024-07-31 06:27:07,31.03,Groceries,Debit,POS,France,0,0,0,5.37,6,Terminal,0,Wednesday,False,0,160.64142857142858,-129.61142857142858,0,7,1,1,1,3.5
2025-01-10 15:11:06,78.05,Online Services,Credit,ATM,UK,0,0,1,2.47,15,Terminal,1,Friday,False,0,172.66333333333333,-94.61333333333332,0,6,0,0,0,0.0
2025-09-17 08:50:32,59.56,Health,Gold,ATM,France,0,0,0,0.48,8,Web,1,Wednesday,False,0,108.292,-48.732,0,5,0,0,1,2.0
2024-07-28 20:09:54,176.19,Health,Credit,POS,France,0,0,1,1.59,20,Web,1,Sunday,True,0,117.42428571428572,58.76571428571428,0,7,0,0,0,2.0
2024-01-27 11:15:40,57.79,Health,Platinum,Online,France,0,1,0,1.31,11,Terminal,0,Saturday,True,0,179.63166666666666,-121.84166666666668,0,6,0,0,0,0.0
2024-08-25 08:56:50,120.22,Fuel,Credit,POS,Singapore,0,1,0,3.13,8,Terminal,0,Sunday,True,0,171.9825,-51.76249999999999,0,12,0,0,0,2.0
2024-02-02 07:53:13,106.34,Electronics,Gold,Online,Singapore,0,0,0,0.91,7,Terminal,0,Friday,False,0,155.625,-49.285,0,6,0,0,1,2.0
2025-08-08 02:10:33,248.34,Food,Debit,Online,Germany,0,1,0,4.6,2,Mobile,0,Friday,False,1,153.0611111111111,95.2788888888889,0,9,0,1,0,4.8
2025-07-25 08:40:39,70.32,Entertainment,Platinum,Online,UK,0,1,0,0.53,8,Terminal,0,Friday,False,0,160.41875,-90.09875,0,8,0,0,0,0.0
2025-02-07 20:31:04,140.72,Fuel,Debit,Online,UK,0,0,0,8.49,20,Terminal,0,Friday,False,0,113.83142857142856,26.888571428571424,0,7,0,1,1,5.5
2025-03-27 05:51:43,153.74,Food,Debit,POS,UK,1,0,1,10.53,5,Web,1,Thursday,False,1,151.0925,2.647500000000008,0,4,0,1,0,6.8
2025-01-21 04:27:52,233.36,Fuel,Debit,POS,France,0,0,1,4.82,4,Mobile,0,Tuesday,False,1,106.048,127.312,0,10,0,1,0,4.8
2024-02-24 11:05:27,236.73,Utilities,Platinum,ATM,UK,0,1,0,1.78,11,Terminal,1,Saturday,True,0,104.17,132.56,0,4,0,0,0,2.0
2025-05-09 02:20:11,206.34,Food,Platinum,POS,USA,1,1,0,5.18,2,Terminal,1,Friday,False,1,124.59272727272727,81.74727272727273,0,11,0,1,0,6.8
2024-08-07 02:42:54,21.21,Entertainment,Credit,Online,Singapore,0,1,0,1.41,2,Mobile,1,Wednesday,False,1,133.908,-112.69799999999998,0,10,0,0,0,1.3
2024-02-20 06:55:20,206.63,Online Services,Platinum,ATM,France,0,0,1,4.02,6,Mobile,0,Tuesday,False,0,176.02571428571426,30.604285714285737,0,7,0,1,0,3.5
2024-06-16 22:06:01,150.89,Online Services,Credit,ATM,France,0,1,0,4.43,22,Web,0,Sunday,True,0,96.67,54.22,0,4,0,1,0,3.5
2024-09-11 05:32:12,53.08,Online Services,Credit,POS,UK,0,0,0,3.22,5,Web,1,Wednesday,False,1,135.01,-81.92999999999999,0,9,0,0,1,3.3
2024-03-20 05:17:12,55.54,Food,Platinum,ATM,France,0,0,0,1.41,5,Mobile,1,Wednesday,False,1,61.76666666666667,-6.226666666666674,0,3,0,0,1,3.3
2024-09-23 22:18:15,131.47,Clothing,Credit,ATM,UK,0,0,0,5.36,22,Mobile,1,Monday,False,0,133.30833333333334,-1.8383333333333385,0,6,0,1,1,5.5
2024-12-03 21:00:53,165.32,Food,Credit,Online,Germany,0,1,0,0.12,21,Web,0,Tuesday,False,0,221.62142857142857,-56.30142857142857,0,7,0,0,0,2.0
2024-11-13 21:59:26,111.22,Health,Debit,ATM,USA,0,0,1,2.82,21,Web,1,Wednesday,False,0,147.3025,-36.08250000000001,0,4,0,0,0,2.0
2025-09-02 10:54:26,84.73,Electronics,Platinum,ATM,Singapore,0,1,0,3.51,10,Mobile,0,Tuesday,False,0,85.38166666666666,-0.6516666666666566,0,6,0,1,0,1.5
2025-01-20 22:10:50,90.26,Fuel,Gold,ATM,USA,1,0,0,8.17,22,Mobile,0,Monday,False,0,165.04500000000002,-74.78500000000001,0,8,0,1,1,5.5
2024-03-28 19:37:17,132.72,Entertainment,Platinum,ATM,USA,0,0,1,9.2,19,Web,1,Thursday,False,0,82.45333333333333,50.266666666666666,0,9,0,1,0,3.5
2025-04-03 05:14:25,256.12,Groceries,Gold,Online,UK,0,1,0,1.0,5,Mobile,0,Thursday,False,1,202.49875,53.62125,0,8,0,0,0,3.3
2024-01-13 00:55:06,215.75,Clothing,Credit,Online,UK,0,0,0,1.42,0,Terminal,1,Saturday,True,1,99.845,115.905,0,6,0,0,1,5.3
2024-01-03 23:10:20,117.86,Travel,Credit,ATM,Germany,0,0,1,3.05,23,Terminal,0,Wednesday,False,0,93.26625,24.59375,0,8,0,0,0,2.0
2025-04-14 10:06:33,131.64,Electronics,Debit,ATM,USA,1,0,0,15.13,10,Terminal,1,Monday,False,0,173.22444444444443,-41.58444444444444,0,9,0,1,1,7.5
2024-09-19 07:53:00,61.49,Food,Debit,Online,France,1,0,0,3.89,7,Terminal,1,Thursday,False,0,141.29625,-79.80624999999998,0,8,0,1,1,5.5
2024-08-24 14:50:48,73.31,Groceries,Platinum,POS,India,0,0,0,3.18,14,Terminal,1,Saturday,True,0,148.98200000000003,-75.67200000000003,0,5,0,0,1,2.0
2024-07-05 15:41:50,95.36,Health,Platinum,Online,UK,0,0,0,12.93,15,Terminal,1,Friday,False,0,114.36454545454544,-19.00454545454545,0,11,0,1,1,3.5
2024-04-21 00:19:50,269.27,Travel,Gold,Online,Germany,0,0,0,0.7,0,Terminal,1,Sunday,True,1,183.25833333333333,86.01166666666666,0,6,0,0,1,5.3
2024-07-13 03:34:21,149.56,Health,Gold,POS,UK,0,0,0,0.97,3,Terminal,0,Saturday,True,1,83.35285714285715,66.20714285714286,0,7,0,0,1,5.3
2024-10-13 08:52:22,56.6,Health,Credit,Online,India,0,0,0,13.86,8,Terminal,0,Sunday,True,0,220.852,-164.252,0,5,1,1,1,3.5
2025-05-21 23:56:07,45.32,Clothing,Platinum,POS,India,1,0,1,0.38,23,Terminal,0,Wednesday,False,0,115.71666666666668,-70.39666666666668,0,6,1,0,0,2.0
2024-12-26 01:41:00,39.74,Travel,Debit,POS,UK,0,0,1,1.96,1,Mobile,1,Thursday,False,1,157.64777777777778,-117.90777777777777,0,9,0,0,0,1.3
2025-08-22 23:20:19,644.97,Food,Credit,Online,Singapore,0,1,0,0.61,23,Mobile,0,Friday,False,0,270.785,374.18500000000006,0,4,0,0,0,2.0
2024-08-22 18:21:34,36.37,Travel,Credit,POS,Germany,0,0,0,1.36,18,Web,1,Thursday,False,0,183.898,-147.528,0,5,0,0,1,2.0
2024-02-05 12:05:15,67.97,Health,Gold,POS,Germany,0,0,0,0.93,12,Terminal,1,Monday,False,0,152.40166666666667,-84.43166666666667,0,6,0,0,1,2.0
2024-03-30 07:09:39,38.56,Travel,Credit,POS,Canada,0,0,0,0.04,7,Terminal,0,Saturday,True,0,248.74,-210.18,0,5,0,0,1,2.0
2025-05-21 20:11:06,106.3,Groceries,Credit,POS,Singapore,0,0,0,6.35,20,Mobile,0,Wednesday,False,0,147.63285714285715,-41.33285714285715,0,7,0,1,1,3.5
2024-06-30 03:27:20,206.24,Entertainment,Debit,ATM,UK,1,0,0,0.05,3,Terminal,1,Sunday,True,1,119.47142857142856,86.76857142857145,0,7,0,0,1,7.3
2025-07-14 14:56:19,62.96,Electronics,Credit,POS,India,0,1,0,9.51,14,Web,0,Monday,False,0,95.7075,-32.747499999999995,0,4,0,1,0,1.5
2024-08-31 00:36:14,68.59,Travel,Credit,ATM,Canada,0,0,0,0.03,0,Web,0,Saturday,True,1,159.20857142857145,-90.61857142857144,0,7,0,0,1,3.3
2024-01-04 08:32:23,116.45,Online Services,Platinum,ATM,France,0,1,1,12.14,8,Terminal,1,Thursday,False,0,135.776,-19.326000000000008,0,5,0,1,0,3.5
2025-08-29 18:35:01,63.6,Health,Credit,Online,Canada,0,0,0,0.72,18,Terminal,1,Friday,False,0,80.15333333333332,-16.55333333333332,0,6,0,0,1,2.0
2025-09-14 09:06:13,68.22,Utilities,Gold,POS,France,0,0,0,2.16,9,Mobile,1,Sunday,True,0,108.8157142857143,-40.59571428571429,0,7,0,0,1,2.0
2024-09-08 14:35:04,123.29,Online Services,Platinum,POS,UK,0,0,0,12.08,14,Mobile,1,Sunday,True,0,147.148,-23.85799999999999,0,5,0,1,1,5.5
2025-09-02 16:28:35,12.37,Food,Credit,ATM,France,0,0,0,9.94,16,Web,0,Tuesday,False,0,105.93,-93.56,0,5,0,1,1,3.5
2025-09-10 17:38:01,275.5,Groceries,Platinum,POS,UK,0,0,0,5.27,17,Web,1,Wednesday,False,0,129.97545454545454,145.52454545454546,0,11,0,1,1,5.5
2025-02-15 11:04:46,150.75,Online Services,Gold,POS,France,0,0,1,8.73,11,Terminal,1,Saturday,True,0,179.24285714285716,-28.49285714285716,0,7,1,1,0,3.5
2024-12-02 10:07:13,40.21,Travel,Platinum,ATM,Australia,0,0,0,1.33,10,Mobile,1,Monday,False,0,276.22,-236.01,0,7,1,0,1,2.0
2024-09-30 10:21:20,55.27,Utilities,Gold,POS,India,0,0,1,2.1,10,Terminal,1,Monday,False,0,109.76125,-54.49124999999999,0,8,0,0,0,0.0
2024-04-29 15:08:25,107.33,Electronics,Gold,Online,Canada,0,1,0,0.58,15,Web,1,Monday,False,0,132.58375,-25.25375000000001,0,8,0,0,0,0.0
2024-08-14 19:57:44,114.41,Food,Debit,POS,France,0,0,0,1.69,19,Web,1,Wednesday,False,0,100.186,14.22399999999999,0,5,0,0,1,4.0
2024-04-23 05:45:09,42.85,Utilities,Gold,POS,Australia,0,1,0,4.05,5,Web,1,Tuesday,False,1,86.81333333333333,-43.96333333333333,0,9,0,1,0,2.8
2025-08-03 06:18:57,110.45,Fuel,Platinum,ATM,Germany,0,1,1,1.85,6,Terminal,1,Sunday,True,0,98.81625,11.633750000000006,0,8,0,0,0,2.0
2024-10-26 14:17:43,61.58,Travel,Debit,POS,India,0,0,0,4.1,14,Web,0,Saturday,True,0,173.4190909090909,-111.8390909090909,0,11,0,1,1,3.5
2025-06-14 19:19:38,571.3,Entertainment,Platinum,ATM,Germany,0,0,0,7.19,19,Mobile,0,Saturday,True,0,193.91,377.39,0,8,0,1,1,5.5
2024-12-09 04:16:41,69.49,Electronics,Platinum,POS,USA,0,0,0,11.47,4,Terminal,1,Monday,False,1,95.7375,-26.2475,0,8,0,1,1,4.8
2024-05-03 08:40:26,48.21,Online Services,Credit,ATM,Germany,0,0,1,2.71,8,Terminal,1,Friday,False,0,158.07000000000002,-109.86,0,9,0,0,0,0.0
2025-05-19 14:45:03,276.18,Utilities,Debit,POS,Australia,0,0,0,4.21,14,Mobile,0,Monday,False,0,175.1975,100.98250000000002,0,8,0,1,1,5.5
2025-08-16 08:51:18,179.13,Fuel,Platinum,Online,UK,1,1,0,0.47,8,Terminal,1,Saturday,True,0,191.58571428571423,-12.455714285714263,0,7,0,0,0,4.0
2025-04-25 02:29:18,188.54,Entertainment,Debit,POS,UK,0,1,0,23.48,2,Mobile,0,Friday,False,1,188.15166666666664,0.3883333333333496,0,6,0,1,0,4.8
2024-10-15 14:23:33,364.56,Online Services,Debit,ATM,USA,0,0,0,16.97,14,Mobile,1,Tuesday,False,0,130.81,233.75,0,9,0,1,1,5.5
2024-02-15 20:30:15,32.52,Clothing,Platinum,Online,Canada,0,1,0,1.23,20,Terminal,1,Thursday,False,0,114.738,-82.21799999999999,0,5,0,0,0,0.0
2024-09-06 03:03:47,71.01,Utilities,Platinum,Online,Canada,0,0,0,0.63,3,Web,1,Friday,False,1,122.06444444444443,-51.05444444444443,0,9,0,0,1,3.3
2024-09-22 11:09:38,85.11,Health,Credit,ATM,USA,0,1,0,4.88,11,Terminal,0,Sunday,True,0,142.1875,-57.0775,0,4,1,1,0,1.5
2024-09-21 13:04:27,109.24,Fuel,Credit,ATM,India,1,0,0,2.07,13,Terminal,0,Saturday,True,0,190.61727272727276,-81.37727272727274,0,11,0,0,1,6.0
2025-05-27 09:57:59,82.26,Food,Gold,Online,USA,1,0,0,0.57,9,Terminal,0,Tuesday,False,0,74.975,7.285000000000011,0,8,1,0,1,4.0
2025-05-24 09:43:45,178.76,Fuel,Gold,ATM,Canada,0,0,1,3.58,9,Web,1,Saturday,True,0,99.07428571428572,79.68571428571428,0,7,0,1,0,3.5
2025-05-07 03:58:03,62.36,Online Services,Gold,POS,Singapore,1,0,0,8.48,3,Terminal,1,Wednesday,False,1,104.785,-42.42500000000001,0,10,0,1,1,6.8
2025-03-30 09:12:51,60.38,Utilities,Credit,POS,Germany,0,1,0,4.9,9,Mobile,1,Sunday,True,0,131.375,-70.995,0,4,0,1,0,1.5
2024-11-24 18:07:49,136.94,Food,Debit,ATM,India,0,0,0,14.89,18,Mobile,1,Sunday,True,0,150.59166666666667,-13.65166666666667,0,6,0,1,1,5.5
2024-11-07 01:18:38,23.62,Groceries,Debit,POS,India,0,1,0,1.99,1,Mobile,1,Thursday,False,1,128.08,-104.46,0,4,0,0,0,1.3
2024-08-30 02:58:45,21.51,Electronics,Gold,POS,USA,0,1,1,2.64,2,Web,1,Friday,False,1,160.078,-138.568,0,5,0,0,0,1.3
2025-07-03 20:14:04,187.06,Utilities,Debit,Online,Singapore,0,0,0,3.34,20,Terminal,1,Thursday,False,0,164.234,22.825999999999997,0,5,0,0,1,4.0
2024-07-06 01:50:20,184.11,Travel,Platinum,ATM,USA,0,0,0,0.4,1,Terminal,1,Saturday,True,1,136.776,47.334,0,5,0,0,1,5.3
2024-12-19 03:35:10,76.03,Travel,Debit,ATM,Germany,1,1,0,7.25,3,Mobile,0,Thursday,False,1,144.46666666666667,-68.43666666666667,0,9,0,1,0,4.8
2024-02-25 22:51:10,57.31,Clothing,Debit,POS,USA,0,1,0,16.6,22,Web,1,Sunday,True,0,121.19,-63.88000000000001,0,3,1,1,0,1.5
2024-02-18 20:11:17,294.42,Electronics,Debit,POS,India,0,0,0,0.01,20,Terminal,1,Sunday,True,0,105.867,188.553,0,10,0,0,1,4.0
2024-08-13 15:19:01,140.73,Online Services,Debit,POS,India,0,1,0,2.45,15,Web,0,Tuesday,False,0,149.12222222222223,-8.392222222222244,0,9,0,0,0,2.0
2024-02-03 22:35:33,107.42,Electronics,Platinum,ATM,Germany,1,1,0,7.5,22,Mobile,1,Saturday,True,0,146.728,-39.30800000000001,0,5,0,1,0,3.5
2025-05-18 01:14:19,105.96,Clothing,Debit,ATM,Germany,0,0,0,10.06,1,Web,0,Sunday,True,1,157.411,-51.45100000000001,0,10,0,1,1,4.8
2024-02-21 13:55:43,533.6,Fuel,Gold,POS,India,1,0,0,10.57,13,Terminal,0,Wednesday,False,0,189.7133333333333,343.88666666666666,0,12,0,1,1,7.5
2025-07-25 18:47:37,51.24,Entertainment,Debit,POS,India,0,1,0,2.26,18,Terminal,0,Friday,False,0,140.1577777777778,-88.91777777777779,0,9,0,0,0,0.0
2024-06-28 11:59:18,579.33,Utilities,Platinum,Online,India,0,0,0,9.81,11,Web,1,Friday,False,0,173.82833333333335,405.50166666666667,1,6,0,1,1,5.5
2024-11-15 22:21:02,48.16,Online Services,Gold,ATM,Germany,0,0,0,5.9,22,Mobile,0,Friday,False,0,146.5016666666667,-98.34166666666668,0,6,0,1,1,3.5
2025-02-08 22:19:55,77.1,Electronics,Debit,POS,Germany,0,0,0,0.9,22,Terminal,0,Saturday,True,0,128.94727272727275,-51.84727272727275,0,11,0,0,1,2.0
2024-07-19 14:20:06,153.07,Health,Platinum,Online,UK,0,1,0,0.47,14,Web,1,Friday,False,0,154.34,-1.2700000000000102,0,7,0,0,0,2.0
2024-06-27 05:32:30,149.02,Health,Platinum,POS,USA,1,0,1,0.15,5,Terminal,0,Thursday,False,1,148.99200000000002,0.0279999999999915,0,10,0,0,0,5.3
2025-07-18 22:21:05,76.25,Travel,Gold,Online,France,0,0,0,4.73,22,Terminal,1,Friday,False,0,72.38666666666667,3.8633333333333297,0,3,1,1,1,3.5
2024-10-26 06:24:20,51.31,Groceries,Platinum,Online,Australia,0,0,0,2.96,6,Web,1,Saturday,True,0,57.865,-6.555,0,4,1,0,1,2.0
2025-06-17 12:58:19,209.1,Entertainment,Credit,Online,UK,0,0,0,3.65,12,Terminal,1,Tuesday,False,0,118.95714285714284,90.14285714285715,0,7,0,1,1,5.5
2024-03-16 06:11:14,333.6,Groceries,Credit,POS,UK,0,0,0,0.12,6,Web,1,Saturday,True,0,182.495,151.10500000000002,0,12,1,0,1,4.0
2024-08-19 22:38:56,126.64,Travel,Platinum,ATM,Singapore,0,0,1,12.74,22,Web,1,Monday,False,0,196.09333333333333,-69.45333333333333,0,6,0,1,0,3.5
2025-01-11 13:26:34,109.83,Food,Debit,ATM,France,0,0,0,5.26,13,Mobile,0,Saturday,True,0,168.8411111111111,-59.01111111111111,0,9,0,1,1,5.5
2025-06-30 22:50:12,110.72,Utilities,Credit,Online,Germany,0,0,1,4.89,22,Terminal,0,Monday,False,0,182.064,-71.344,0,5,0,1,0,3.5
2024-06-20 22:39:37,63.47,Health,Platinum,Online,India,0,0,0,4.99,22,Web,1,Thursday,False,0,116.57666666666668,-53.10666666666667,0,6,0,1,1,3.5
2025-06-12 15:27:47,29.19,Groceries,Gold,ATM,UK,0,0,0,1.97,15,Web,1,Thursday,False,0,99.47166666666668,-70.28166666666668,0,6,1,0,1,2.0
2024-09-09 23:58:35,107.05,Fuel,Debit,Online,France,0,1,0,2.41,23,Web,0,Monday,False,0,91.10285714285716,15.94714285714285,0,7,0,0,0,0.0
2024-07-14 07:26:58,314.32,Travel,Credit,ATM,Singapore,0,0,0,3.77,7,Terminal,1,Sunday,True,0,184.9114285714286,129.4085714285714,0,7,0,1,1,5.5
2024-12-24 00:41:33,51.84,Food,Debit,POS,France,0,0,0,6.81,0,Web,1,Tuesday,False,1,189.395,-137.555,0,4,0,1,1,4.8
2025-08-22 10:33:33,43.46,Clothing,Debit,ATM,India,0,0,0,0.85,10,Terminal,1,Friday,False,0,140.74333333333334,-97.28333333333332,0,9,0,0,1,2.0
2024-03-09 12:13:15,268.81,Food,Platinum,Online,Singapore,0,0,1,16.78,12,Mobile,0,Saturday,True,0,125.60285714285716,143.20714285714286,0,7,0,1,0,3.5
2025-07-15 20:49:36,102.55,Health,Platinum,POS,USA,0,0,1,1.34,20,Web,1,Tuesday,False,0,156.7425,-54.19250000000001,0,4,0,0,0,0.0
2025-08-20 21:37:25,102.42,Electronics,Platinum,POS,UK,1,0,0,2.18,21,Web,0,Wednesday,False,0,205.05285714285716,-102.63285714285712,0,7,0,0,1,4.0
2024-01-21 03:24:43,42.6,Online Services,Platinum,Online,Canada,1,0,1,21.87,3,Mobile,0,Sunday,True,1,110.05333333333334,-67.45333333333335,0,9,0,1,0,4.8
2024-06-30 01:50:32,246.95,Clothing,Platinum,POS,UK,0,0,0,0.39,1,Mobile,1,Sunday,True,1,145.1858333333333,101.76416666666664,0,12,0,0,1,5.3
2024-06-19 14:21:25,25.23,Electronics,Credit,Online,USA,0,0,0,6.6,14,Mobile,1,Wednesday,False,0,107.11285714285714,-81.88285714285713,0,7,0,1,1,3.5
2025-05-17 20:03:21,63.74,Fuel,Platinum,ATM,UK,0,1,0,4.5,20,Terminal,1,Saturday,True,0,114.89888888888888,-51.15888888888888,0,9,0,1,0,1.5
2025-07-14 08:00:35,62.86,Online Services,Debit,Online,France,1,1,0,1.04,8,Web,0,Monday,False,0,115.1275,-52.2675,0,8,0,0,0,2.0
2025-08-26 03:53:54,109.56,Electronics,Debit,ATM,India,0,0,1,1.69,3,Terminal,1,Tuesday,False,1,87.01142857142858,22.54857142857142,0,7,0,0,0,3.3
2025-05-30 12:36:36,111.72,Fuel,Gold,POS,Germany,1,1,0,5.09,12,Mobile,1,Friday,False,0,85.60888888888888,26.111111111111114,0,9,0,1,0,5.5
